"business","name","taxcode","latitude","longitude","routines","reinspects","complaints","inspects","ratio","meanscore","highrisks","interval","c1","c2","c3","Score"
"59066","RUSSIAN DELI","H28",37.780715,-122.468637,6,2,1,9,0.33,97,0,187,0,0,0,4
"59124","NOETECA","H24",37.744514,-122.424326,5,0,0,5,0,100,0,227,0,0,0,4
"59141","CINDYS MARKET","H28",37.773387,-122.450703,7,0,0,7,0,98,0.17,134,0,0,0,4
"59154","Bar Crudo","H25",37.775684,-122.437965,3,2,1,6,0.67,92,0,364,0,0,0,4
"59178","Little Delhi India Restaurant","H26",37.784394,-122.409047,4,7,6,17,1.75,75,1,251,1,0,1,2
"59179","Oasis Cafe","H24",37.777965,-122.438424,3,7,1,11,2.33,96,0.33,308,0,0,1,3
"59215","Enjoy Vegetarian Restaurant 2","H26",37.795675,-122.405098,4,0,0,4,0,97,0,234,0,0,0,4
"59250","Bund Shanghai Restaurant","H26",37.796148,-122.405923,4,2,0,6,0.5,81,1.25,245,1,1,0,2
"59251","Maui Wowi Hawaiian","H24",37.80824,-122.410189,4,2,0,6,0.5,84,0.5,256,1,0,0,3
"59289","Golden Gate Dim Sum Seafood","H26",37.782243,-122.479009,3,3,0,6,1,90,0,382,0,0,0,4
"59316","Blue Bottle Coffee","H28",37.795225,-122.39377,5,3,0,8,0.6,97,0.2,225,0,0,0,4
"59331","The Lunch Box","H29",37.723638,-122.452273,5,2,2,9,0.4,93,0.6,198,0,0,0,4
"59338","Soi Gow Thai Noodle Cafe","H25",37.758941,-122.48591,4,2,0,6,0.5,76,1.5,275,1,1,0,2
"59372","Escape from New York Pizza","H28",37.755419,-122.419542,5,1,0,6,0.2,99,0,172,0,0,0,4
"59374","Cafe Cagnone","H24",37.790353,-122.432484,5,0,0,5,0,90,0.2,143,0,0,0,4
"59396","Ramen Underground","H24",37.791534,-122.404214,4,3,0,7,0.75,83,1.33,298,1,1,0,2
"59407","Parkside Quickly","H24",37.742989,-122.477662,6,4,0,10,0.67,87,0.67,173,0,0,0,4
"59422","Aveline  The European","H25",37.787008,-122.411304,3,2,0,5,0.67,94,0.33,466,0,0,0,4
"59515","Yummy BBQ Kitchen","H25",37.797663,-122.408377,4,5,1,10,1.25,78,1,275,1,0,1,2
"59517","Beautifull","H25",37.786784,-122.450286,3,1,0,4,0.33,97,0,292,0,0,0,4
"59518","Blue Bottle Coffee Bar","H24",37.786558,-122.400532,3,0,0,3,0,100,0,327,0,0,0,4
"59520","Sugarcane SF","H24",37.779663,-122.493618,6,2,0,8,0.33,98,0,187,0,0,0,4
"59552","Dolce  Salato","H26",37.787483,-122.452227,2,2,0,4,1,84,0.5,348,1,0,0,3
"59574","Pan Lido Salvadoreno","H28",37.755479,-122.417583,4,3,0,7,0.75,86,0.75,233,0,0,0,4
"59577","Pasta Moto of San Francisco Centre LLC","H24",37.784848,-122.406892,5,0,0,5,0,80,1.6,207,1,1,0,2
"59599","Bite","H28",37.788367,-122.415474,5,0,0,5,0,93,0.2,227,0,0,0,4
"59637","Flour  Water","H25",37.758913,-122.412426,3,0,0,3,0,95,0.33,246,0,0,0,4
"59691","Bouche","H24",37.790323,-122.407348,4,3,0,7,0.75,86,1,214,0,0,0,4
"59727","Luigis Pizzeria","H26",37.80824,-122.410189,3,3,0,6,1,80,0.67,266,1,0,0,3
"59744","Clift Hotel  Banquet Kitchen","H26",37.786974,-122.411136,3,1,0,4,0.33,99,0,284,0,0,0,4
"59746","Zogs Dogs","H24",37.789068,-122.40201,4,3,1,8,0.75,93,0.5,282,0,0,0,4
"59761","Holy Gelato","H24",37.758941,-122.48591,4,1,0,5,0.25,93,0,239,0,0,0,4
"59826","JANNAH","H26",37.775813,-122.446047,6,1,0,7,0.17,83,0.67,169,1,0,0,3
"59833","Manhattan Hub Inc","H25",37.793693,-122.401194,3,1,0,4,0.33,91,1,258,0,0,0,4
"59838","OTD","H26",37.786988,-122.434074,4,1,0,5,0.25,96,0.25,257,0,0,0,4
"59856","Wexlers","H25",37.793868,-122.402564,3,3,0,6,1,94,0,390,0,0,0,4
"59872","KAMEKYO","H24",37.765164,-122.449874,3,0,0,3,0,82,0.67,234,1,0,0,3
"59896","Saigon Deli Express","H28",37.793654,-122.396309,4,3,0,7,0.75,93,0.25,234,0,0,0,4
"59898","Pacific Puffs","H24",37.797033,-122.435687,5,1,0,6,0.2,95,0.2,218,0,0,0,4
"59922","The Plant Cafe Organic","H26",37.797473,-122.39592,2,1,1,4,0.5,90,0.5,582,0,0,0,4
"59934","Teds Sports Bar  Grill","H25",37.775357,-122.402758,4,0,0,4,0,92,0,258,0,0,0,4
"59935","Zantes Pizza","H25",37.741184,-122.422693,6,6,2,14,1,89,0.67,202,0,0,0,4
"59949","Aicha","H24",37.788964,-122.420384,5,1,0,6,0.2,90,0.8,234,0,0,0,4
"59986","Tsunami Panhandle","H25",37.776838,-122.438563,5,0,0,5,0,97,0,220,0,0,0,4
"59988","The Little Chihuahua","H25",37.771987,-122.437147,2,1,0,3,0.5,98,0,431,0,0,0,4
"60029","Subway","H29",37.775853,-122.402809,4,0,0,4,0,98,0,229,0,0,0,4
"60042","Fresh  Natural 75 LLC","H26",37.739256,-122.381627,4,0,0,4,0,95,0,248,0,0,0,4
"60067","Publico","H28",37.774722,-122.406761,5,0,0,5,0,96,0,198,0,0,0,4
"60086","San Francisco MarriottMain Kitchen","H26",37.789298,-122.408264,4,1,0,5,0.25,98,0,259,0,0,0,4
"60087","San Francisco MarriottBanquet Kitchen","H25",37.789298,-122.408264,4,0,0,4,0,99,0,259,0,0,0,4
"60088","San Francisco MarriottThe Restaurant","H26",37.789298,-122.408264,4,3,0,7,0.75,90,1,259,0,0,0,4
"60115","Hongs Kitchen","H24",37.752923,-122.505759,5,3,0,8,0.6,79,0.6,227,1,0,0,3
"60208","Sun Rise Deli","H24",37.788544,-122.400591,3,0,0,3,0,94,0,369,0,0,0,4
"60210","Cafe Seventy 8","H24",37.744012,-122.422264,5,2,0,7,0.4,97,0,216,0,0,0,4
"60230","Philz Coffee","H24",37.782565,-122.420626,2,0,0,2,0,96,0,292,0,0,0,4
"60254","Delise","H24",37.805713,-122.412687,4,0,0,4,0,95,0,267,0,0,0,4
"60256","The Pub at Ghiradelli Square","H26",37.805427,-122.422854,4,2,0,6,0.5,92,0,332,0,0,0,4
"60290","Crepe Temptations","H24",37.761113,-122.489539,6,2,2,10,0.33,94,0,193,0,0,0,4
"60300","Deli De Leon","H25",37.774722,-122.406761,4,2,0,6,0.5,89,0.75,267,0,0,0,4
"60318","Cane Rosso","H24",37.795225,-122.39377,4,2,0,6,0.5,98,0,227,0,0,0,4
"60331","Sunflower Potrero Hill","H25",37.762647,-122.397545,4,3,0,7,0.75,88,0.5,253,0,0,0,4
"60334","Sushi Raw 2","H25",37.727239,-122.432799,3,2,0,5,0.67,91,0.67,260,0,0,0,4
"60345","Showdogs","H24",37.781834,-122.410869,3,1,0,4,0.33,91,0.33,340,0,0,0,4
"60349","Treasure Island Bar  Grill","H24",37.816422,-122.370584,3,1,0,4,0.33,93,0.67,350,0,0,0,4
"60354","Taqueria Castillo B","H25",37.783527,-122.409061,4,4,0,8,1,88,0.25,334,0,0,0,4
"60355","Taqueria Castillo B","H25",37.780994,-122.413637,3,3,0,6,1,87,1,406,0,0,0,4
"60400","STARBELLY","H26",37.764233,-122.43254,5,3,0,8,0.6,92,0.4,180,0,0,0,4
"60445","Castro Coffee Company","H28",37.761976,-122.435031,4,2,1,7,0.5,96,0,230,0,0,0,4
"60464","Miyabi Sushi","H26",37.805595,-122.413432,4,4,0,8,1,83,0.25,268,1,0,0,3
"60469","Red Crawfish","H25",37.783544,-122.417603,2,2,0,4,1,93,0,315,0,0,0,4
"60472","Mikaku Restaurant","H25",37.789995,-122.405484,4,3,0,7,0.75,82,0.5,259,1,0,0,3
"60473","Dong Baek Korean Restaurant","H25",37.785503,-122.415157,5,2,0,7,0.4,94,0,228,0,0,0,4
"60475","Arabi Mediterranean Cuisine","H24",37.792577,-122.393992,2,0,0,2,0,95,0,231,0,0,0,4
"60484","Clay Oven Indian Restaurant","H25",37.73678,-122.470377,3,4,0,7,1.33,79,1.33,226,1,1,1,1
"60518","Ninki Sushi Bar  Restaurant","H24",37.742743,-122.481749,6,2,0,8,0.33,84,1,185,1,0,0,3
"60544","Manzoni","H24",37.73473,-122.433823,4,0,1,5,0,96,0,302,0,0,0,4
"60551","Annies Hot Dogs  Pretzels","H28",37.777122,-122.419639,5,0,0,5,0,98,0,229,0,0,0,4
"60554","Matching Half","H24",37.777363,-122.441446,4,0,0,4,0,100,0,222,0,0,0,4
"60555","Tuk Tuk Thai SF","H24",37.720894,-122.478029,6,0,0,6,0,96,0,186,0,0,0,4
"60602","Nizarios Pizza No 4","H26",37.797827,-122.406598,5,5,0,10,1,84,0.8,218,1,0,0,3
"60628","Phillies","H24",37.716165,-122.440572,4,0,0,4,0,95,0.75,255,0,0,0,4
"60644","360 Gourmet Burrito","H25",37.789064,-122.402861,4,2,0,6,0.5,90,0.5,261,0,0,0,4
"60649","Papa Johns Pizza","H24",37.717766,-122.474386,6,2,0,8,0.33,93,0.4,180,0,0,0,4
"60697","Macys Mixed Greens","H24",37.786548,-122.407313,7,3,0,10,0.43,94,0.43,163,0,0,0,4
"60710","Great Hunan","H25",37.796263,-122.404497,3,3,0,6,1,75,0.67,378,1,0,0,3
"60713","Sightglass Roasters","H24",37.777094,-122.40836,3,0,1,4,0,94,0.33,336,0,0,0,4
"60737","Parkside Tavern","H26",37.742579,-122.487112,3,0,0,3,0,96,0,316,0,0,0,4
"60744","Los Yaquis Restaurant","H25",37.767918,-122.417785,5,4,2,11,0.8,90,0.8,173,0,0,0,4
"60754","Whats Up Dogs Express 2","H24",37.778405,-122.415218,2,0,0,2,0,88,0.5,359,0,0,0,4
"60756","BISOU","H25",37.763008,-122.434543,4,3,2,9,0.75,94,0,210,0,0,0,4
"60786","Yamasho","H26",37.786673,-122.420927,5,2,0,7,0.4,95,0.2,200,0,0,0,4
"60787","Coffee Bean and Tea Leaf","H25",37.795108,-122.396184,5,1,0,6,0.2,99,0,242,0,0,0,4
"60789","Coffee Bean and Tea Leaf","H24",37.786317,-122.405092,6,0,0,6,0,95,0.17,194,0,0,0,4
"60823","XYZ Restaurant","H26",37.785207,-122.400629,3,1,0,4,0.33,94,0.33,274,0,0,0,4
"60824","XYZ Bar","H24",37.785207,-122.400629,3,0,0,3,0,96,0,276,0,0,0,4
"60825","W Cafe","H26",37.785207,-122.400629,3,0,0,3,0,94,0,274,0,0,0,4
"60828","Pi Bar","H25",37.749982,-122.420517,5,2,0,7,0.4,96,0,226,0,0,0,4
"60833","Cafe Me","H24",37.795698,-122.402014,3,1,0,4,0.33,97,0,328,0,0,0,4
"60867","Loris Diner","H25",37.786797,-122.409747,3,3,1,7,1,90,0.33,376,0,0,0,4
"60898","Patxis Chicago Pizza","H26",37.800061,-122.43602,6,2,1,9,0.33,91,0.5,200,0,0,0,4
"60909","Ironside","H25",37.780886,-122.390945,4,1,0,5,0.25,92,0.5,249,0,0,0,4
"60933","Mayes","H26",37.788313,-122.420254,4,4,0,8,1,88,0.75,297,0,0,0,4
"60936","Nubi Yogurt","H24",37.73393,-122.490169,6,1,0,7,0.17,97,0.17,188,0,0,0,4
"60963","Fraiche Yogurt","H24",37.787386,-122.433476,4,6,0,10,1.5,89,0.25,248,0,0,1,3
"60984","W San Francisco Hotel","H26",37.785207,-122.400629,3,0,0,3,0,93,0,274,0,0,0,4
"61001","Quince Restaurant","H26",37.797378,-122.403344,3,0,0,3,0,99,0,398,0,0,0,4
"61010","Acme Burgerhaus","H24",37.774813,-122.437794,3,0,0,3,0,90,0.33,311,0,0,0,4
"61016","Pupuseria El Golazo","H28",37.715276,-122.432081,3,1,0,4,0.33,96,0.33,304,0,0,0,4
"61058","Stelladoro","H25",37.777018,-122.438157,4,0,0,4,0,96,0,255,0,0,0,4
"61073","Fat Angel","H24",37.783237,-122.433243,5,2,0,7,0.4,95,0,194,0,0,0,4
"61093","EATS","H25",37.783221,-122.459588,4,2,0,6,0.5,92,0,292,0,0,0,4
"61109","East Park Kiosk","H28",37.80824,-122.410189,4,0,0,4,0,98,0,278,0,0,0,4
"61135","Old Mandarin Islamic Restaurant","H24",37.738228,-122.500781,3,0,1,4,0,89,0,218,0,0,0,4
"61136","Lous Cafe","H24",37.780543,-122.473129,6,4,0,10,0.67,89,0.33,190,0,0,0,4
"61161","Jade Garden","H26",37.775728,-122.497612,6,2,2,10,0.33,80,0.83,188,1,0,0,3
"61176","Restaurant Ducroix","H25",37.793657,-122.404364,2,2,0,4,1,84,0,348,1,0,0,3
"61180","Burger Bar SF","H26",37.787423,-122.407417,4,3,0,7,0.75,86,0.5,255,0,0,0,4
"61187","The Deli Lama","H25",37.746322,-122.396793,5,0,0,5,0,97,0,187,0,0,0,4
"61188","Circa","H26",37.800763,-122.436517,3,5,1,9,1.67,80,1,296,1,0,1,2
"61206","Sushi Raw 3","H26",37.771782,-122.433435,2,2,1,5,1,88,0.5,573,0,0,0,4
"61250","Baker and Banker","H26",37.788003,-122.426934,4,2,0,6,0.5,96,0,260,0,0,0,4
"61251","Xanath at the Conservatory","H28",37.770989,-122.456402,5,0,1,6,0,94,0.4,207,0,0,0,4
"61284","La Boulange de Noe","H25",37.751618,-122.429392,4,2,0,6,0.5,94,0,275,0,0,0,4
"61285","Cocola","H24",37.728497,-122.475639,6,1,0,7,0.17,98,0.17,175,0,0,0,4
"61324","HRD Coffee Shop Inc","H25",37.781108,-122.395473,4,1,0,5,0.25,90,0.25,246,0,0,0,4
"61326","Frances","H24",37.762698,-122.432232,5,1,0,6,0.2,100,0,170,0,0,0,4
"61328","Nombe Restaurant LLC","H25",37.757234,-122.418906,5,2,0,7,0.4,94,0.4,183,0,0,0,4
"61351","Don Pisto Restaurants LLC","H26",37.800628,-122.407824,4,5,3,12,1.25,77,1.25,306,1,1,1,1
"61356","Red Door Cafe","H24",37.788315,-122.423768,2,1,0,3,0.5,95,0,399,0,0,0,4
"61389","Vietnam House Restaurant","H24",37.783228,-122.418254,2,4,0,6,2,76,1,383,1,0,1,2
"61390","Fondue Cowboy","H25",37.777504,-122.406948,4,1,0,5,0.25,96,0,312,0,0,0,4
"61391","Tin Vietnamese Cuisine","H25",37.780828,-122.405752,3,0,0,3,0,67,3,379,1,1,0,2
"61436","Ozone Thai Restaurant and Lounge","H25",37.781947,-122.392239,4,2,0,6,0.5,82,1,261,1,0,0,3
"61438","Green Chile Kitchen","H25",37.7773,-122.441709,5,0,1,6,0,89,0.6,176,0,0,0,4
"61457","Sodexo at Academy of Art University","H26",37.788883,-122.411077,4,0,0,4,0,97,0,212,0,0,0,4
"61460","Pera","H24",37.762493,-122.397073,4,3,2,9,0.75,91,0.25,258,0,0,0,4
"61464","Stone Korean Kitchen","H25",37.795108,-122.396184,5,6,0,11,1.2,88,0.6,227,0,0,1,3
"61471","Ruchi","H24",37.781494,-122.396179,3,0,0,3,0,92,0,300,0,0,0,4
"61492","Hall of Flame Burgers","H24",37.717929,-122.474373,5,0,0,5,0,98,0,192,0,0,0,4
"61494","Golden City Inn","H24",37.731902,-122.391576,4,6,0,10,1.5,84,0.75,259,1,0,1,2
"61499","The Plant Cafe Organic","H26",37.793424,-122.398168,4,1,1,6,0.25,94,0.5,317,0,0,0,4
"61500","Happy Lounge","H25",37.781143,-122.459709,4,0,0,4,0,100,0,240,0,0,0,4
"61503","Olive SF","H25",37.784854,-122.417874,4,0,0,4,0,92,0.25,216,0,0,0,4
"61504","California Bakery","H25",37.780944,-122.413094,4,6,0,10,1.5,80,0.75,281,1,0,1,2
"61512","Delarosa","H26",37.800414,-122.439127,4,2,0,6,0.5,93,0.25,237,0,0,0,4
"61513","Cultive Frozen Yogurt","H25",37.797557,-122.432054,5,0,0,5,0,93,0,218,0,0,0,4
"61550","Barbacco EnoTrattoria","H26",37.793419,-122.399088,4,1,0,5,0.25,97,0,275,0,0,0,4
"61563","Dartealing Lounge","H25",37.781638,-122.396308,3,0,0,3,0,100,0,321,0,0,0,4
"61578","L and M Cafe","H24",37.78086,-122.411944,4,1,1,6,0.25,87,0.75,298,0,0,0,4
"61579","La Oaxaquena Bakery and Restaurant","H25",37.762898,-122.419505,5,6,0,11,1.2,85,0.8,194,1,0,1,2
"61592","The Sacred Grounds Cafe","H25",37.773291,-122.450838,5,1,0,6,0.2,93,0.2,166,0,0,0,4
"61595","Hog  Rocks","H24",37.760153,-122.419849,5,3,6,14,0.6,95,0,172,0,0,0,4
"61598","Brothers Pizza","H24",37.741723,-122.505149,4,1,0,5,0.25,91,0.75,286,0,0,0,4
"61602","The Grove","H26",37.786474,-122.401788,4,1,0,5,0.25,86,0.75,220,0,0,0,4
"61612","The American Grilled Cheese","H24",37.782268,-122.393063,4,0,0,4,0,99,0,231,0,0,0,4
"61613","American Cupcake","H25",37.797623,-122.431007,4,1,0,5,0.25,89,0.5,235,0,0,0,4
"61623","Sammys on 2nd","H28",37.788248,-122.400138,5,0,0,5,0,100,0,190,0,0,0,4
"61635","Credo Restaurant","H26",37.792036,-122.402002,4,0,0,4,0,100,0,273,0,0,0,4
"61639","Cafe Chaat","H26",37.783609,-122.398834,3,3,0,6,1,81,1,290,1,0,0,3
"61641","Donairos Pizza","H24",37.779663,-122.493618,3,0,0,3,0,99,0,264,0,0,0,4
"61643","Lees Deli","H28",37.788983,-122.401626,4,1,0,5,0.25,91,0.25,327,0,0,0,4
"61656","Buenos Empanadas","H24",NA,NA,2,0,0,2,0,100,0,276,0,0,0,4
"61669","Good Eats Cafe","H24",37.792237,-122.400124,5,2,0,7,0.4,97,0.2,231,0,0,0,4
"61697","Pad Thai Restaurant","H26",37.744722,-122.420435,4,4,0,8,1,89,0.25,242,0,0,0,4
"61728","Emmas Coffeehouse","H24",37.780273,-122.479129,6,0,0,6,0,97,0,165,0,0,0,4
"61736","Rosamunde Sausage Grill","H26",37.751587,-122.418444,4,4,1,9,1,90,0.75,201,0,0,0,4
"61749","Yemenis Restaurant","H26",37.788028,-122.418263,5,4,1,10,0.8,86,0.8,256,0,0,0,4
"61789","Coffee Mine","H24",37.774722,-122.406761,4,1,0,5,0.25,74,2.25,227,1,1,0,2
"61802","Whats Up Dog Beale","H28",37.790034,-122.394382,2,1,0,3,0.5,90,0,394,0,0,0,4
"61816","Bullitt","H25",37.797114,-122.422034,4,3,0,7,0.75,83,0.5,225,1,0,0,3
"61823","Sushi Delight","H24",37.770184,-122.425728,3,1,0,4,0.33,89,0.67,266,0,0,0,4
"61856","Yoppi Yogurt","H24",37.793424,-122.398168,4,2,0,6,0.5,94,0,322,0,0,0,4
"61861","SO","H25",37.772264,-122.407339,4,0,0,4,0,92,0.25,256,0,0,0,4
"61883","Yoppi Yogurt","H24",37.790297,-122.402136,5,2,0,7,0.4,95,0,244,0,0,0,4
"61922","Radius","H26",37.776268,-122.408412,4,7,0,11,1.75,85,0.75,331,1,0,1,2
"61923","Whats Up Dog Folsom Street","H24",37.783772,-122.398875,4,0,0,4,0,98,0.25,222,0,0,0,4
"61953","Allstars Donuts  Burgers","H24",37.781697,-122.415334,2,2,0,4,1,96,0,195,0,0,0,4
"61959","Expressions Snack Bar","H28",37.808494,-122.412,4,0,0,4,0,95,0,267,0,0,0,4
"61976","DELICA","H25",37.795225,-122.39377,4,6,0,10,1.5,92,0.25,283,0,0,1,3
"61989","Osha Thai Restaurant  Lounge","H26",37.783662,-122.398704,4,2,0,6,0.5,94,0.5,256,0,0,0,4
"62000","Cafe Encore","H24",37.788128,-122.409705,5,2,2,9,0.4,92,0.2,210,0,0,0,4
"62010","Chile Lindo","H24",37.765155,-122.418766,5,0,0,5,0,99,0,178,0,0,0,4
"62051","Parada 22","H24",37.769303,-122.451961,3,0,0,3,0,93,0,324,0,0,0,4
"62053","The Crepehouse III","H25",37.754698,-122.420945,4,4,1,9,1,90,0.25,243,0,0,0,4
"62053","The Crepehouse III","H25",37.754698,-122.420945,4,4,1,9,1,90,0.25,243,0,0,0,4
"62057","Ashleys Cafe","H28",37.784976,-122.465169,3,3,2,8,1,81,1,316,1,0,0,3
"62060","Cozy Cable Car Cafe","H24",37.789521,-122.408736,4,1,0,5,0.25,97,0.25,199,0,0,0,4
"62069","Golden Eagle Deli  Grill","H28",37.737719,-122.389559,5,0,0,5,0,95,0,272,0,0,0,4
"62071","Bistro Central Parc","H25",37.774958,-122.444547,2,0,0,2,0,100,0,356,0,0,0,4
"62140","Royal Ground Coffee At Koret Deli","H24",37.776718,-122.455037,5,2,0,7,0.4,93,0.2,204,0,0,0,4
"62176","J  V Catering","H26",37.743496,-122.397317,3,3,1,7,1,87,1,276,0,0,0,4
"62178","Marlowe LLC","H24",37.776494,-122.395819,3,1,0,4,0.33,85,1,308,1,0,0,3
"62179","Pampanguena Cuisine","H24",37.727111,-122.432926,4,1,0,5,0.25,93,0.75,239,0,0,0,4
"62212","Don Agapitos","H25",37.774338,-122.422427,3,2,0,5,0.67,90,0.67,238,0,0,0,4
"62251","Mr and Mrs Miscellaneous","H24",37.757908,-122.388189,5,0,0,5,0,100,0,208,0,0,0,4
"62298","Vital Tea Leaf","H24",37.791674,-122.405784,4,0,0,4,0,92,0.25,268,0,0,0,4
"62308","Sams Diner","H25",37.778497,-122.415146,2,3,0,5,1.5,89,0,194,0,0,1,3
"62316","Jebena","H29",37.793061,-122.421089,5,2,0,7,0.4,94,0,170,0,0,0,4
"62327","Cumica Artesanos Del Cafe","H25",37.775444,-122.415749,4,1,1,6,0.25,87,0.75,235,0,0,0,4
"62330","Social Kitchen  Brewery","H26",37.758941,-122.48591,2,1,0,3,0.5,72,2,365,1,1,0,2
"62334","Prospect","H26",37.789805,-122.390736,4,0,0,4,0,95,0,281,0,0,0,4
"62358","Super Duper","H24",37.763884,-122.433688,3,0,0,3,0,91,0,266,0,0,0,4
"62362","Cafe Pellegrini","H28",37.800851,-122.411062,6,2,0,8,0.33,94,0.17,176,0,0,0,4
"62419","Inner Fog","H24",37.764124,-122.463878,3,1,0,4,0.33,95,0.33,258,0,0,0,4
"62435","Church Key","H24",37.799958,-122.407417,2,2,0,4,1,90,1,189,0,0,0,4
"62443","Cable Car City Pub  Cafe","H26",37.783658,-122.408568,4,5,0,9,1.25,83,0.25,299,1,0,1,2
"62445","Bistro 10 UN","H26",37.780435,-122.413496,2,2,0,4,1,97,0,391,0,0,0,4
"62462","Gateway Croissants","H25",37.781518,-122.416982,3,3,1,7,1,89,0,194,0,0,0,4
"62487","Heirloom Cafe","H25",37.757117,-122.414545,3,0,0,3,0,95,0,432,0,0,0,4
"62489","Prima Cosa Caffe","H24",37.790184,-122.400786,5,1,0,6,0.2,95,0.4,232,0,0,0,4
"62500","Fuel Cafe","H24",37.792033,-122.401317,4,5,0,9,1.25,88,0.75,275,0,0,1,3
"62521","Isa Restaurant","H25",37.800057,-122.437736,5,0,0,5,0,95,0,228,0,0,0,4
"62526","Japanese Tea Garden Tea House","H24",37.778382,-122.462787,6,1,0,7,0.17,92,0.83,172,0,0,0,4
"62532","Pica Pica Maize Kitchen","H24",37.766394,-122.421986,5,5,1,11,1,93,0.2,179,0,0,0,4
"62548","Estrella Taqueria","H25",37.772013,-122.431047,4,4,1,9,1,80,1.5,273,1,1,0,2
"62550","ANZU Restaurant","H26",37.785648,-122.409497,5,0,0,5,0,94,0,222,0,0,0,4
"62551","Hotel NikkoSan Francisco  Harmony Room","H26",37.785648,-122.409497,5,0,0,5,0,96,0,222,0,0,0,4
"62552","Hotel Nikko SF  Banquet PrepService Room","H26",37.785648,-122.409497,5,0,0,5,0,95,0,222,0,0,0,4
"62560","Tasty Coffee","H24",37.728688,-122.440358,5,0,0,5,0,97,0,210,0,0,0,4
"62561","Chile Pies  Ice Cream","H24",37.776594,-122.441555,5,0,0,5,0,100,0,170,0,0,0,4
"62578","New Chef Hungs Restaurant","H24",37.794193,-122.406677,3,7,1,11,2.33,70,1.33,359,1,1,1,1
"62597","J J Fish  Chicken","H25",37.732443,-122.391682,4,4,4,12,1,82,0.5,241,1,0,0,3
"62631","Papito","H24",37.762304,-122.397446,4,3,1,8,0.75,88,0.5,244,0,0,0,4
"62632","Live Sushi Bistro","H25",37.774759,-122.404133,4,5,1,10,1.25,85,1,242,1,0,1,2
"62644","Twin Peaks Pizza","H24",37.743954,-122.426646,4,1,1,6,0.25,96,0,310,0,0,0,4
"62671","Sons  Daughters","H25",37.790203,-122.408975,4,2,0,6,0.5,88,0.75,335,0,0,0,4
"62674","Chipotle Mexican Grill 1230","H26",37.786387,-122.408605,4,0,0,4,0,98,0,265,0,0,0,4
"62688","Auntie Aprils","H24",37.736277,-122.390334,3,2,0,5,0.67,87,1,280,0,0,0,4
"62701","Wayfare Tavern","H26",37.793907,-122.402304,2,3,1,6,1.5,88,0,582,0,0,1,3
"62702","Comstock Saloon","H26",37.79668,-122.40498,3,3,0,6,1,89,0.33,412,0,0,0,4
"62708","H20 Cafe","H25",37.789288,-122.420387,6,8,0,14,1.33,82,1.5,174,1,1,1,1
"62717","Metro Caffe","H24",37.771771,-122.430445,2,0,0,2,0,97,0,431,0,0,0,4
"62730","Monroe","H26",37.798054,-122.405017,3,0,1,4,0,93,0,340,0,0,0,4
"62735","China Express Deli","H25",37.7533,-122.41863,4,5,0,9,1.25,86,0.75,246,0,0,1,3
"62739","Tortas Los Picudos","H24",37.752653,-122.411359,3,1,0,4,0.33,75,1.67,312,1,1,0,2
"62744","The Blue Fig","H24",37.757177,-122.421154,4,1,0,5,0.25,92,0,242,0,0,0,4
"62746","Green Bamboo","H25",37.754249,-122.477086,6,0,0,6,0,93,0,186,0,0,0,4
"62748","G Cube Cafe","H25",37.742718,-122.483732,4,0,0,4,0,96,0,273,0,0,0,4
"62765","Great India Restaurant","H26",37.779984,-122.485229,6,4,0,10,0.67,82,1.17,191,1,1,0,2
"62769","Loving Hut","H24",37.784848,-122.406892,6,2,1,9,0.33,77,1.67,197,1,1,0,2
"62771","Dinosaurs","H24",37.764697,-122.432322,5,5,1,11,1,95,0.2,183,0,0,0,4
"62772","Russian Renaissance","H25",37.780424,-122.47581,4,2,0,6,0.5,96,0,296,0,0,0,4
"62792","Clares Deli","H24",37.749851,-122.415121,3,4,0,7,1.33,93,0,252,0,0,1,3
"62797","BHL","H24",37.795203,-122.398544,5,1,0,6,0.2,99,0,257,0,0,0,4
"62797","BHL","H24",37.795203,-122.398544,5,1,0,6,0.2,99,0,257,0,0,0,4
"62814","Hot Spud","H29",37.807888,-122.414027,3,1,0,4,0.33,95,0,195,0,0,0,4
"62824","Rancho Grande Taqueria","H24",37.777573,-122.438343,4,4,1,9,1,88,1,210,0,0,0,4
"62834","Reaction","H25",37.762105,-122.419366,5,4,0,9,0.8,88,0.8,185,0,0,0,4
"62849","Fleur De Sel","H24",37.790947,-122.404026,4,2,0,6,0.5,89,0.75,254,0,0,0,4
"62853","Cafe Zitouna","H24",37.787703,-122.420327,4,0,0,4,0,97,0,239,0,0,0,4
"62882","Broadway Tuttimelon","H24",37.797803,-122.407247,5,8,1,14,1.6,74,1.2,190,1,1,1,1
"62888","Poquito","H25",37.759587,-122.388625,4,1,0,5,0.25,93,0.25,261,0,0,0,4
"62889","Benu","H26",37.785608,-122.399069,3,0,0,3,0,100,0,291,0,0,0,4
"62896","Spice Kit","H25",37.789057,-122.395322,5,0,1,6,0,100,0,210,0,0,0,4
"62900","Curbside Cafe","H24",37.788822,-122.434116,4,3,0,7,0.75,87,0.75,241,0,0,0,4
"62913","Nubi Yogurt","H28",37.765708,-122.409002,4,0,1,5,0,98,0,258,0,0,0,4
"62915","Custom Burger Lounge","H26",37.778454,-122.409864,4,1,1,6,0.25,76,2,284,1,1,0,2
