"business","name","taxcode","latitude","longitude","routines","reinspects","complaints","inspects","ratio","mean_score","high_risk_violations","interval"
"62140","Royal Ground Coffee At Koret Deli","H24",37.776718,-122.455037,5,2,0,7,0.4,93.4,0.2,204.5
"62176","J & V Catering","H26",37.743496,-122.397317,4,3,1,8,0.75,89.25,0.75,280
"62178","Marlowe LLC","H24",37.776494,-122.395819,4,1,0,5,0.25,87.25,0.75,273.333333333333
"62179","Pampanguena Cuisine","H24",37.727111,-122.432926,5,1,0,6,0.2,94.6,0.6,222.75
"62212","Don Agapito's","H25",37.774338,-122.422427,3,2,0,5,0.666666666666667,90,0.666666666666667,238
"62251","Mr. and Mrs. Miscellaneous","H24",37.757908,-122.388189,5,0,0,5,0,99.6,0,208.25
"62298","Vital Tea Leaf","H24",37.791674,-122.405784,4,0,0,4,0,92.25,0.25,267.666666666667
"62308","Sam's Diner","H25",37.778497,-122.415146,2,4,0,6,2,89,0,194
"62316","Jebena","H29",37.793061,-122.421089,6,2,0,8,0.333333333333333,94,0,171.2
"62327","Cumica Artesanos Del Cafe","H25",37.775444,-122.415749,5,1,1,7,0.2,88.6,0.6,223.75
"62330","Social Kitchen & Brewery","H26",37.758941,-122.48591,2,1,0,3,0.5,72,2,365
"62334","Prospect","H26",37.789805,-122.390736,4,0,0,4,0,95,0,281
"62358","Super Duper","H24",37.763884,-122.433688,4,0,0,4,0,91.5,0,246.666666666667
"62362","Cafe Pellegrini","H28",37.800851,-122.411062,6,2,0,8,0.333333333333333,94.1666666666667,0.166666666666667,175.6
"62419","Inner Fog","H24",37.764124,-122.463878,3,1,0,4,0.333333333333333,95,0.333333333333333,258.5
"62435","Church Key","H24",37.799958,-122.407417,3,2,0,5,0.666666666666667,91.3333333333333,0.666666666666667,247.5
"62443","Cable Car City Pub & Cafe","H26",37.783658,-122.408568,4,6,0,10,1.5,86.75,0.25,251.333333333333
"62445","Bistro 10 UN","H26",37.780435,-122.413496,2,2,0,4,1,97,0,391
"62462","Gateway Croissants","H25",37.781518,-122.416982,3,3,1,7,1,89.3333333333333,0,193.5
"62487","Heirloom Cafe","H25",37.757117,-122.414545,3,0,0,3,0,94.6666666666667,0,431.5
"62489","Prima Cosa Caffe","H24",37.790184,-122.400786,5,2,0,7,0.4,94.8,0.4,231.75
"625","CALIFORNIA TENNIS CLUB","H24",37.786463,-122.437657,4,0,0,4,0,93,0,222.333333333333
"62500","Fuel Cafe","H24",37.792033,-122.401317,4,5,0,9,1.25,87.75,0.75,274.666666666667
"62521","Isa Restaurant","H25",37.800057,-122.437736,5,0,0,5,0,95.2,0,228.25
"62526","Japanese Tea Garden ""Tea House""","H24",37.778382,-122.462787,6,1,0,7,0.166666666666667,92.1666666666667,0.833333333333333,172.2
"62532","Pica Pica Maize Kitchen","H24",37.766394,-122.421986,6,6,1,13,1,94.1666666666667,0.166666666666667,173.8
"62548","Estrella Taqueria","H25",37.772013,-122.431047,5,5,1,11,1,83.2,1.2,226.75
"62550","ANZU Restaurant","H26",37.785648,-122.409497,5,0,0,5,0,94,0,222
"62551","Hotel Nikko-San Francisco - Harmony Room","H26",37.785648,-122.409497,5,0,0,5,0,95.6,0,222
"62552","Hotel Nikko SF - Banquet Prep/Service Room","H26",37.785648,-122.409497,5,0,0,5,0,94.8,0,222
"62560","Tasty Coffee","H24",37.728688,-122.440358,5,0,0,5,0,97.2,0,200.5
"62561","Chile Pies & Ice Cream","H24",37.776594,-122.441555,5,0,0,5,0,99.6,0,169.75
"62578","New Chef Hung's Restaurant","H24",37.794193,-122.406677,4,10,1,15,2.5,68.75,1.25,327.333333333333
"62597","J J Fish & Chicken","H25",37.732443,-122.391682,5,4,4,13,0.8,84.8,0.4,236.5
"62631","Papito","H24",37.762304,-122.397446,4,3,1,8,0.75,88,0.5,243.666666666667
"62632","Live Sushi Bistro","H25",37.774759,-122.404133,4,5,1,10,1.25,85,1,242.333333333333
"62644","Twin Peaks Pizza","H24",37.743954,-122.426646,4,1,1,6,0.25,96.5,0,309.666666666667
"62671","Sons & Daughters","H25",37.790203,-122.408975,3,1,0,4,0.333333333333333,89.6666666666667,0.333333333333333,373.5
"62674","Chipotle Mexican Grill #1230","H26",37.786387,-122.408605,4,0,0,4,0,98.5,0,264.666666666667
"62688","Auntie April's","H24",37.736277,-122.390334,4,3,0,7,0.75,87.25,0.75,254
"627","EDDIES CAFE","H24",37.776898,-122.438098,5,1,0,6,0.2,94.6,0.2,196
"62701","Wayfare Tavern","H26",37.793907,-122.402304,3,4,1,8,1.33333333333333,88.6666666666667,0,407
"62702","Comstock Saloon","H26",37.79668,-122.40498,3,3,0,6,1,89,0.333333333333333,411.5
"62708","H20 Cafe","H25",37.789288,-122.420387,6,8,0,14,1.33333333333333,82.1666666666667,1.5,173.6
"62717","Metro Caffe","H24",37.771771,-122.430445,3,0,0,3,0,96,0,405.5
"62735","China Express Deli","H25",37.7533,-122.41863,4,7,0,11,1.75,85.75,0.75,246
"62739","Tortas Los Picudos","H24",37.752653,-122.411359,3,1,0,4,0.333333333333333,75,1.66666666666667,312.5
"62744","The Blue Fig","H24",37.757177,-122.421154,5,2,0,7,0.4,93.2,0,234.5
"62746","Green Bamboo","H25",37.754249,-122.477086,6,0,0,6,0,92.6666666666667,0,186.2
"62748","G Cube Cafe","H25",37.742718,-122.483732,4,0,0,4,0,96.5,0,273.333333333333
"62765","Great India Restaurant","H26",37.779984,-122.485229,5,4,0,9,0.8,82.4,1.2,188.75
"62769","Loving Hut","H24",37.784848,-122.406892,5,2,1,8,0.4,76.2,1.8,187.75
"62771","Dinosaurs","H24",37.764697,-122.432322,5,6,1,12,1.2,95,0.2,183
"62772","Russian Renaissance","H25",37.780424,-122.47581,3,2,0,5,0.666666666666667,97.3333333333333,0,336
"62792","Clare's Deli","H24",37.749851,-122.415121,4,4,0,8,1,94.5,0,261.666666666667
"62797","BHL","H24",37.795203,-122.398544,4,1,0,5,0.25,99,0,284.666666666667
"62797","BHL","H24",37.795203,-122.398544,4,1,0,5,0.25,99,0,284.666666666667
"628","EL BURRITO EXPRESS #2","H24",37.786407,-122.440057,6,1,0,7,0.166666666666667,92.3333333333333,0.666666666666667,171.8
"62814","Hot Spud","H29",37.807888,-122.414027,4,1,0,5,0.25,95,0,268
"62824","Rancho Grande Taqueria","H24",37.777573,-122.438343,4,4,0,8,1,88,1,210.333333333333
"62834","Reaction","H25",37.762105,-122.419366,5,4,0,9,0.8,88,0.8,184.75
"62849","Fleur De Sel","H24",37.790947,-122.404026,4,2,0,6,0.5,89.25,0.75,254
"62853","Cafe Zitouna","H24",37.787703,-122.420327,4,0,0,4,0,97,0,296
"62882","Broadway Tuttimelon","H24",37.797803,-122.407247,6,10,1,17,1.66666666666667,73.1666666666667,1.16666666666667,183
"62888","Poquito","H25",37.759587,-122.388625,4,1,0,5,0.25,92.75,0.25,261.333333333333
"62889","Benu","H26",37.785608,-122.399069,4,0,0,4,0,100,0,271.333333333333
"62896","Spice Kit","H25",37.789057,-122.395322,5,0,1,6,0,99.6,0,209.75
"62900","Curbside Cafe","H24",37.788822,-122.434116,4,3,0,7,0.75,87.25,0.75,240.666666666667
"62904","Ju-Ku","H25",37.782263,-122.478679,3,1,0,4,0.333333333333333,90.6666666666667,0,409.5
"62913","Nubi Yogurt","H28",37.765708,-122.409002,4,0,1,5,0,98.5,0,258
"62915","Custom Burger Lounge","H26",37.778454,-122.409864,4,1,1,6,0.25,76,2,284
"62921","Ka'Fe 99 SQFT","H24",37.762178,-122.414183,4,1,0,5,0.25,94,0,229.666666666667
"62939","Hooker's Sweet Treats","H24",37.784869,-122.416078,6,0,0,6,0,100,0,187.4
"62943","Irving Pizza","H24",37.786068,-122.418644,6,4,0,10,0.666666666666667,85.3333333333333,0.5,164.2
"62978","Citizens Band","H25",37.775124,-122.40994,3,0,0,3,0,89.3333333333333,0,492.5
"62988","Colosseo Ristorante & Bar Italiano","H25",37.798905,-122.408114,3,4,0,7,1.33333333333333,87.6666666666667,1,402.5
"62990","International School of Pizza, Inc.","H24",37.800218,-122.409096,3,1,0,4,0.333333333333333,95.3333333333333,0,314
"63000","The Little Chihuahua Mexican","H25",37.751243,-122.434619,5,3,1,9,0.6,92.2,0.2,226
"63001","Genji","H28",37.780934,-122.399772,4,0,0,4,0,97.5,0,261.666666666667
"63016","Spin City Coffee Bar","H24",37.748474,-122.429286,5,2,0,7,0.4,93.5,0.5,176
"63047","Roam Artisan Burgers","H25",37.797954,-122.428477,6,4,1,11,0.666666666666667,91.6666666666667,0.333333333333333,183.4
"63076","Perry's At The SF Design Center","H26",37.767554,-122.403756,5,0,0,5,0,90.2,0.6,219.25
"63082","The Brick Yard","H26",37.797933,-122.428627,4,6,2,12,1.5,69,2,287
"63084","New Lien Hing","H28",37.783008,-122.463562,4,0,2,6,0,90.5,0,286.333333333333
"63095","AFC Sushi @ Safeway 1711","H28",37.805073,-122.433106,4,0,0,4,0,99.5,0,271
"631","SUBWAY SANDWICHES & SALADS","H24",37.78332,-122.432647,5,0,1,6,0,93.2,0.4,169.25
"63112","Sushi Raw #4","H26",37.742993,-122.475859,6,6,0,12,1,86,0.666666666666667,180.2
"63119","Oakside Cafe","H24",37.772904,-122.438926,3,0,0,3,0,93.3333333333333,0,277
"63121","Sodini's Restaurant","H25",37.799697,-122.407614,3,3,2,8,1,84.3333333333333,1,401.5
"63124","Marengo on Union","H25",37.797578,-122.431883,4,1,0,5,0.25,95.25,0.25,275
"63131","Jenny's Restaurant","H25",37.774722,-122.406761,3,1,0,4,0.333333333333333,78,1.33333333333333,296.5
"63136","Sodexo at PG & E Energy Center","H24",37.782336,-122.403788,5,0,0,5,0,97.8,0.2,220
"63150","Munch Haven","H25",37.778343,-122.415348,2,3,0,5,1.5,91,0,210
"63156","Takara Sushi S.F.","H24",37.760733,-122.436848,3,1,0,4,0.333333333333333,89.3333333333333,0,277
"63169","Grand Coffee","H24",37.754383,-122.418616,5,7,0,12,1.4,94,0,226.25
"63191","Alexander's Steakhouse","H26",37.779153,-122.395569,4,2,1,7,0.5,92,0.5,270.666666666667
"63256","Viva Goa Indian Cuisine","H25",37.799188,-122.441423,4,3,0,7,0.75,85,0.5,254
"63258","Greenhouse Cafe","H24",37.737539,-122.469495,3,2,0,5,0.666666666666667,85.3333333333333,0,257
"63265","Sun Maxim's Bakery","H25",37.763468,-122.479851,5,2,5,12,0.4,82.8,0.8,239
"63286","El Paraiso","H24",NA,NA,3,4,0,7,1.33333333333333,76.6666666666667,1.33333333333333,398.5
"63287","Indian Oven","H26",37.771682,-122.430427,3,2,2,7,0.666666666666667,92.6666666666667,0,395.5
"63303","My Father's Kitchen LLC","H24",37.785013,-122.439844,6,0,0,6,0,96,0,172.4
"63304","Plow","H24",37.762588,-122.395534,4,0,2,6,0,98,0,241
"63389","The Pot Sticker","H25",37.794798,-122.406887,2,2,0,4,1,68,3,527
"634","KING LEE'S RESTAURANT","H24",37.782632,-122.432504,5,8,2,15,1.6,71.6,2,173
"63404","Commonwealth","H25",37.761337,-122.419355,5,1,0,6,0.2,97.6,0,185
"63406","Baker Street Bistro","H25",37.798172,-122.445962,5,2,0,7,0.4,90,0.4,220.75
"63413","MyMy Coffee Shop","H24",37.790798,-122.419214,6,4,0,10,0.666666666666667,94.1666666666667,0.166666666666667,207.2
"63426","Baker & Banker Bakery","H24",37.787865,-122.426938,4,2,0,6,0.5,96.75,0.25,224
"63429","Yakiniq","H26",37.785738,-122.428824,4,1,2,7,0.25,88.75,0.5,254.666666666667
"63447","J.T. Restaurant/Catering","H25",37.781843,-122.407517,4,2,1,7,0.5,82.75,0.25,238.333333333333
"63472","Let's Roll","H24",37.763428,-122.481131,6,3,1,10,0.5,85.1666666666667,0.833333333333333,172.4
"63488","The Salad Place","H24",37.722649,-122.435305,5,0,0,5,0,99.2,0,220.5
"63493","The Golden West","H28",37.790053,-122.402586,5,2,1,8,0.4,94.6,0.2,255
"63554","Kin Khao Thai Eatery","H25",37.784965,-122.408614,4,3,2,9,0.75,90.25,0.25,273
"63562","Cafe des Amis","H26",37.797508,-122.432423,5,2,1,8,0.4,90.6,0.6,239.25
"63576","Angkor Borei Restaurant","H25",37.741333,-122.422603,5,3,0,8,0.6,86.4,0.4,209.75
"63597","Zero Zero","H26",37.781494,-122.401909,3,1,0,4,0.333333333333333,89,0.333333333333333,388.5
"63601","Tokyo Express Restaurant","H26",37.784163,-122.404739,4,2,1,7,0.5,79.75,1.25,277.666666666667
"63615","Saiwaii Ramen","H24",37.763368,-122.482262,6,2,0,8,0.333333333333333,90.6666666666667,0.333333333333333,177
"63618","Contraband Coffee LLC","H24",37.790933,-122.41914,5,0,0,5,0,92,0.4,205
"63619","Subway Sandwiches","H24",37.776133,-122.419484,3,0,2,5,0,99.3333333333333,0,403.5
"63651","SFDH - Employee Cafeteria","H24",37.788918,-122.408507,4,2,0,6,0.5,94.5,0,239.333333333333
"63652","SFDH - Banquet Main Kitchen","H26",37.788918,-122.408507,4,2,0,6,0.5,90.5,0,240.333333333333
"63653","SFDH - Scala's Bistro Restaurant","H26",37.788918,-122.408507,4,4,1,9,1,84,1,240.333333333333
"63663","Cafe Taboo","H24",37.761597,-122.409155,5,2,1,8,0.4,87.4,0.6,224.75
"63674","San Dong House BBQ","H26",37.781143,-122.459619,5,4,0,9,0.8,68.4,1.6,201
"63731","Sandbox Bakery Inc.","H28",37.738938,-122.414123,4,0,0,4,0,95.5,0,277.666666666667
"63755","Hana Zen Sushi & Yakitori Bar","H26",37.80824,-122.410189,4,4,0,8,1,82.5,0.5,286.666666666667
"63757","Ajisen Ramen","H24",37.784317,-122.407563,5,0,0,5,0,89.6,0.4,200.75
"63763","Wild Pepper","H25",37.748813,-122.421569,4,6,0,10,1.5,84.5,1,275.333333333333
"63773","Irish Times Bar and Grill","H25",37.79407,-122.401269,5,6,1,12,1.2,85.4,0.2,268.75
"63776","Una Pizza Napoletana LLC","H24",37.772944,-122.415443,2,0,0,2,0,97,0,245
"63780","Taqueria El Buen Sabor #2","H25",37.711887,-122.40542,5,1,0,6,0.2,96.4,0,241.25
"63789","Kan's Restaurant","H25",37.793598,-122.406097,3,6,0,9,2,75,0.333333333333333,350
"63804","Bai Thong Thai Cuisine","H25",37.775687,-122.422697,3,6,0,9,2,86.3333333333333,0.333333333333333,423.5
"63893","Marina Sushi Bar","H26",37.800028,-122.434864,4,2,0,6,0.5,84.25,0.75,297
"63896","Smokin' Warehouse BBQ","H28",37.723466,-122.390795,4,1,0,5,0.25,94.25,0.25,251.333333333333
"63897","Bob's Donuts and Pastries","H25",37.791914,-122.420984,5,1,1,7,0.2,92.8,0.4,234.25
"639","Swan Oyster Depot","H24",37.790734,-122.420783,3,0,2,5,0,93.3333333333333,0,263.5
"63918","Cotogna","H26",37.797378,-122.403344,4,3,2,9,0.75,93.5,0.5,322
"63920","Latin Grill Express","H25",37.805265,-122.423483,3,2,0,5,0.666666666666667,92,0,430.5
"63926","Bar Agricole LLC","H26",37.771204,-122.413131,3,3,3,9,1,90.6666666666667,0.666666666666667,348.5
"63928","The Bricks","H26",37.723434,-122.484041,3,0,0,3,0,99.3333333333333,0,226.5
"63945","Pachino Pizzeria","H26",37.791137,-122.404067,4,3,0,7,0.75,90,0.5,283.666666666667
"63971","Munchboxx","H25",37.794554,-122.403827,3,3,0,6,1,92,0,346
"63992","Thai Cottage Restaurant","H24",37.760413,-122.50555,3,0,0,3,0,98,0,325
"64008","Jones","H26",37.787117,-122.413186,4,3,0,7,0.75,91.5,0,270.666666666667
"64021","Sweet Maple Coffee Shop","H26",37.785833,-122.434938,4,1,0,5,0.25,91,0,249.333333333333
"64041","Mehfil Indian Cuisine & Bar","H26",37.790923,-122.434264,4,3,0,7,0.75,87.75,0.75,239.666666666667
"64055","Bosa Nova","H25",37.777104,-122.412634,5,5,1,11,1,83.8,1,211.75
"64057","Ragazza","H25",37.772473,-122.437324,3,0,0,3,0,98,0,295.5
"64067","Creative Catering","H24",37.778313,-122.449816,5,2,0,7,0.4,96.2,0.2,184
"64076","The Sycamore","H24",37.762789,-122.419495,5,3,1,9,0.6,94.6,0.2,185.5
"64092","Moyo's Yogurt","H28",37.785457,-122.430317,6,0,0,6,0,100,0,191.6
"64096","Hotel Monaco & Grand Cafe","H26",37.786883,-122.411857,3,3,0,6,1,89,0.333333333333333,361.5
"64116","Arizmendi Bakery","H25",37.752612,-122.420769,5,3,1,9,0.6,92,0,218.5
"64132","Family Garden","H25",37.77357,-122.416063,4,0,0,4,0,75.75,0.75,278.333333333333
"64141","Fresco Pizza and Grill","H25",37.789278,-122.420387,4,3,1,8,0.75,87,1,221
"64143","Fish and Farm","H25",37.785458,-122.411273,4,9,0,13,2.25,85.5,0.5,241
"64154","Yummy Dim Sum & Fast Food, LLC","H24",37.794457,-122.407896,3,4,0,7,1.33333333333333,59.3333333333333,3.33333333333333,406
"64161","House of Thai","H25",37.786119,-122.418182,5,4,0,9,0.8,88,0.2,187.25
"64176","Dragon River Restaurant","H25",37.780523,-122.47358,5,4,5,14,0.8,74.2,1.4,167.5
"64195","Golden Gate Indian Cuisine & Pizza","H25",37.758941,-122.48591,5,3,0,8,0.6,87.4,0.2,197.75
"642","ANDERSEN BAKERY","H24",37.785457,-122.430317,5,0,0,5,0,99.2,0,175
"64209","MILK/B3","H26",37.754487,-122.420925,3,2,3,8,0.666666666666667,88,0.666666666666667,384
"64213","BBC cafe","H24",37.726,-122.401598,4,3,0,7,0.75,94.5,0,244.666666666667
"64217","Treasure Island Event Venue","H26",37.819129,-122.368292,3,0,0,3,0,91.6666666666667,0.333333333333333,350.5
"64231","Sweet Lime Inc.","H25",37.785888,-122.435133,5,2,0,7,0.4,95.4,0.2,217.5
"64236","Sutter Pub and Restaurant","H24",37.78881,-122.41188,5,3,0,8,0.6,90.4,0.4,215.25
"64242","Dogpatch Cafe","H25",37.760575,-122.388398,5,2,0,7,0.4,93.4,0.2,223.25
"64318","Tataki South","H24",37.743096,-122.426635,4,1,0,5,0.25,86,0.5,282
"64338","Hi Tops","H26",NA,NA,4,3,3,10,0.75,92,0.5,158
"64377","Leopold's","H24",37.798887,-122.422317,4,3,0,7,0.75,71.25,1.75,198.333333333333
"64379","Piccadilly Fish & Chips","H24",37.789299,-122.420352,5,1,0,6,0.2,95,0.2,204.25
"64380","Michael Mina Restaurant","H26",37.793338,-122.399583,4,3,1,8,0.75,93.25,0.25,251.666666666667
"64384","Twenty Five Lusk","H26",37.778414,-122.394411,4,0,0,4,0,100,0,231.333333333333
"64387","Yin McDonald's","H29",37.779837,-122.431967,5,0,1,6,0,94.6,0.2,164.5
"64416","Yoppi Yogurt","H24",37.784848,-122.406892,6,0,0,6,0,94.3333333333333,0,184.2
"64434","Yin's McDonald's","H26",37.808323,-122.414668,4,1,0,5,0.25,94.25,0.25,287.333333333333
"64454","Sushirrito","H24",37.787925,-122.400953,3,1,0,4,0.333333333333333,84,1.33333333333333,342
"64466","Shanghai Dumpling King","H25",37.775813,-122.494499,4,4,2,10,1,69.75,1.75,217
"64496","Hornblower Cruises & Events - SF Spirit","H26",37.794551,-122.39319,3,2,0,5,0.666666666666667,90.3333333333333,0.333333333333333,380.5
"645","TAN-TAN","H24",37.785274,-122.431918,5,0,0,5,0,98,0,206
"64502","Pizzeria Sophia","H28",37.725697,-122.463311,6,1,0,7,0.166666666666667,94.3333333333333,0,179
"64503","Wooly Pig Cafe","H24",37.765184,-122.460028,3,1,0,4,0.333333333333333,84.6666666666667,0.666666666666667,246.5
"64513","Gold Coast Grill & Catering","H26",37.720894,-122.478029,4,2,0,6,0.5,90.75,0.75,279
"64524","Pasion","H26",37.764033,-122.4659,4,1,0,5,0.25,85.5,1,295.666666666667
"64525","Loving Hut Vegan Cuisine","H25",37.764188,-122.463592,3,1,0,4,0.333333333333333,78,1.33333333333333,273.5
"64530","Jamba Juice USQ","H24",37.786548,-122.407313,5,2,0,7,0.4,91.6,0.4,216.25
"64549","Eight Immortals","H26",37.742754,-122.481659,6,6,2,14,1,77.5,1.5,182.4
"64550","Continental Cafe & Deli Inc.","H24",37.782437,-122.403659,6,1,0,7,0.166666666666667,95.8333333333333,0.166666666666667,187
"64612","Henry's Hunan Restaurant","H26",37.722252,-122.436625,4,0,1,5,0,91.75,0.25,263.666666666667
"64626","Yoppi Frozen Yogurt","H28",37.790067,-122.434027,4,0,0,4,0,93,0,243.666666666667
"64630","Isobune Sushi SF","H25",37.785457,-122.430317,5,5,0,10,1,88.4,0.2,184.75
"64682","Straw","H24",37.773928,-122.42419,4,7,2,13,1.75,82.25,0.75,203
"64717","18 Reasons","H26",37.761498,-122.425402,4,1,0,5,0.25,95,0,273.333333333333
"64737","It's a Grind","H25",37.793467,-122.421227,4,3,1,8,0.75,85.5,1,329.333333333333
"64745","Mint","H24",37.778492,-122.418291,4,0,1,5,0,100,0,222.333333333333
"64773","Bistro SF Grill","H24",37.788014,-122.440756,5,0,0,5,0,88.2,0.6,239.75
"64787","Chotto","H25",37.799944,-122.437784,5,2,0,7,0.4,88.2,0.2,221
"64790","Locali Mediterranean","H24",37.792027,-122.399686,4,3,0,7,0.75,93.75,0.75,266.333333333333
"64797","Breaking Bread Sandwiches","H25",37.795108,-122.396184,5,8,0,13,1.6,88.2,0.2,243.25
"64805","Andersen Bread","H24",37.777053,-122.416939,3,2,2,7,0.666666666666667,91.6666666666667,0.333333333333333,336
"64814","My Ivy Corp.","H25",37.787323,-122.440323,6,4,1,11,0.666666666666667,86.3333333333333,1,171.8
"64835","Jane","H25",37.789404,-122.433954,4,1,1,6,0.25,88.75,0.75,264.333333333333
"64838","Barrique","H25",37.797354,-122.403107,4,0,0,4,0,98,0,322
"64843","Palmyra","H25",37.771698,-122.433903,4,1,2,7,0.25,83.5,0.5,279.666666666667
"64846","Taraval Pizza","H24",37.742892,-122.478002,6,2,1,9,0.333333333333333,95.6666666666667,0,189.4
"64847","Bay Gourmet Cafe","H25",NA,NA,3,0,0,3,0,100,0,220
"64854","S.F. Oceanic Restaurant","H25",37.767945,-122.406726,3,1,0,4,0.333333333333333,86,0,250
"64881","New Alternatives","H24",37.745437,-122.422345,5,1,0,6,0.2,97.2,0,199.5
"64884","Tope","H24",37.799058,-122.407217,4,4,0,8,1,94.5,0,308.333333333333
"64932","Wasabi & Ginger","H26",37.796646,-122.423754,3,3,0,6,1,83,0.333333333333333,360
"64933","Magic Flute Restaurant","H26",37.787373,-122.453117,3,3,0,6,1,91,0.333333333333333,290.5
"64940","The Grove-Hayes","H26",37.777026,-122.421361,3,4,2,9,1.33333333333333,92,0,444.5
"64958","Yakiniq Cafe","H24",37.785738,-122.428824,5,5,3,13,1,95.6,0,214.25
"64975","2G Japanese Brasserie","H26",37.781454,-122.420644,5,4,0,9,0.8,79.8,0.8,191.75
"6500","CHRISTA MARKET","H28",37.788638,-122.442217,3,2,0,5,0.666666666666667,93.6666666666667,0.333333333333333,300
"65004","Hon's Wun Tun House","H25",37.794197,-122.404697,4,2,0,6,0.5,90.75,0.25,312.333333333333
"65007","Pause","H25",37.773344,-122.421638,4,2,0,6,0.5,94.5,0,286
"65012","Masala Dosa","H25",NA,NA,3,1,0,4,0.333333333333333,80,1.33333333333333,228
"65014","The Old Clam House","H26",37.743212,-122.405055,5,2,0,7,0.4,91.2,0.4,228.75
"65044","Five Star Truffles","H24",37.758132,-122.435614,3,1,0,4,0.333333333333333,96,0,245.5
"65050","House of Banquet","H26",37.782663,-122.469359,3,2,4,9,0.666666666666667,82,1.33333333333333,281.5
"65051","Mission Cheese","H24",37.761147,-122.421534,5,0,3,8,0,98,0,220.25
"65057","The Brixton","H26",37.797238,-122.434533,4,4,0,8,1,85.5,1,218
"65058","Prima Cosa Caffe","H24",37.794588,-122.399642,4,2,0,6,0.5,96.5,0,324.333333333333
"65060","Atelier Crenn","H25",37.798403,-122.435804,5,1,0,6,0.2,98.8,0,195.75
"65066","Lers Ros Thai Noodle","H25",37.777017,-122.42143,4,6,1,11,1.5,80.75,1.25,299.333333333333
"65072","Baladie Cafe","H25",37.791096,-122.404161,5,3,0,8,0.6,92.6,0.2,241.5
"65086","Bun Mee","H25",37.788193,-122.433714,4,5,5,14,1.25,87.25,0.75,249.666666666667
"65103","Little Wok","H24",37.732104,-122.474241,5,4,1,10,0.8,89,0.6,196.75
"65111","Cafe Fiore","H25",37.751951,-122.422827,5,5,0,10,1,87.6,0.8,247.25
"65115","37 Degree Dessert Cafe","H24",37.742893,-122.478559,5,0,0,5,0,98,0,215.25
"65137","Martita Restaurant","H24",37.714843,-122.44244,5,1,0,6,0.2,94.8,0,231.5
"65138","Wing Wings","H24",37.772298,-122.429243,2,1,0,3,0.5,97,0,483
"65144","Nojo Restaurant","H25",37.776723,-122.421294,3,2,1,6,0.666666666666667,95.3333333333333,0,346.5
